putativeCellType,geneticLine,acgPeak,burstIndex,firingRate,troughtToPeak,brainRegion,lightResponse,rateDuringRipples,preferedThetaphase,thetaModulation,sessionName
Pyramidal Cell,id2/dlx/ai80,2.06,1.08374233403065,11.9155178639456,0.459106686331475,CA1sp,0,8.91237625385932,2.37846777093031,0.305555886816109,fnkx8_200903_sess14
Narrow Interneuron,id2/dlx/ai80,1.98,1.08301704994342,8.83320774840133,0.346876553443917,CA1sp,0,14.1288390740174,3.32261569813702,0.371623963344035,fnkx8_200903_sess14
Pyramidal Cell,id2/dlx/ai80,2.38,25.794964028777,0.585489644749386,0.684927165923329,DG,0,14.4863675758825,2.73466731130448,0.362906473171683,fnkx8_200903_sess14
Pyramidal Cell,id2/dlx/ai80,2.26,9.34438465544176,0.969878640621935,0.748115473594201,CA1sp,0,-0.30090310505416,2.43004132164754,0.134781105117904,fnkx8_200903_sess14
Narrow Interneuron,id2/dlx/ai80,1.94,0.6279274520162,8.66508648823506,0.390508687528295,CA1sp,0,-0.207262803071206,2.00253063360256,0.221091148229072,fnkx8_200903_sess14
Pyramidal Cell,id2/dlx/ai80,2.18,3.8948559011079,1.6371160404919,0.786102060711513,CA1sp,0,3.17406120451086,2.04116050254062,0.153562077713294,fnkx8_200903_sess14
Narrow Interneuron,id2/dlx/ai80,1.9,0.611831644787848,2.59432246330929,0.267790602861094,CA1sp,0,3.55223425674985,3.47141525612673,0.190487185510451,fnkx8_200903_sess14
Pyramidal Cell,id2/dlx/ai80,2.18,3.8166446110866,0.215961525132593,0.639686710747476,CA1sp,0,13.830213960644,2.7861076268744,0.226122215054276,fnkx8_200903_sess14
Pyramidal Cell,id2/dlx/ai80,2.18,3.99737893978114,1.49763948081551,0.735977827321538,CA1sp,0,-0.380123453694066,2.54668951346362,0.10064507423833,fnkx8_200903_sess14
Pyramidal Cell,id2/dlx/ai80,2.22,3.13627805043677,1.00246415658721,0.668761416608297,CA1sp,0,0.681381006630016,3.13630453735933,0.248022863381574,fnkx8_200903_sess14
Narrow Interneuron,id2/dlx/ai80,2.02,1.37868780273007,0.453828337554051,0.201660619275031,CA1sp,0,9.85762196452336,2.7879030328147,0.331675120909967,fnkx8_200903_sess14
Pyramidal Cell,id2/dlx/ai80,2.26,3.59708316188909,0.89800180110428,0.775572781774569,CA1sp,0,-0.852026988728736,2.37768549540962,0.211374788648383,fnkx8_200903_sess14
Narrow Interneuron,id2/dlx/ai80,2.06,1.02401209944076,15.7848724167822,0.254580859101521,CA1sp,0,4.10118371053075,1.7754706162208,0.245241173499884,fnkx8_200902_sess13
Pyramidal Cell,id2/dlx/ai80,2.38,8.01661282879557,1.05143606297721,0.661684969805661,CA3,0,6.17458589125789,1.96866395787144,0.160507430648248,fnkx8_200902_sess13
Pyramidal Cell,id2/dlx/ai80,2.22,7.93529751588677,0.227879803584942,0.764559294480109,CA1sp,0,13.3334391530192,2.76374811495894,0.236075810097879,fnkx8_200902_sess13
Pyramidal Cell,id2/dlx/ai80,2.18,32.86887835703,0.215704310524581,0.670710289736922,CA1sp,0,13.5767216766359,2.63863384921779,0.188741145616208,fnkx8_200902_sess13
Narrow Interneuron,id2/dlx/ai80,1.94,0.959099681381117,8.17160357549546,0.369860391485186,CA1sp,0,13.0948993068514,3.22422761255814,0.291450023129852,fnkx8_200902_sess13
Narrow Interneuron,id2/dlx/ai80,2.06,0.980765474639171,19.1288603632345,0.317176357301535,CA3,0,11.8001866906816,2.37353185871647,0.213906163942307,fnkx8_200902_sess13
Pyramidal Cell,id2/dlx/ai80,2.06,1.28811739293842,13.3953891012253,0.443440306040497,CA1sp,0,11.0642523763992,2.17689244120927,0.292103821477409,fnkx8_200902_sess13
Pyramidal Cell,id2/dlx/ai80,2.18,1.7194601617243,5.03372094872189,0.729514148925057,CA1sp,0,-1.86216105999385,2.68465666643164,0.267129135592394,fnkx8_200902_sess13
Narrow Interneuron,id2/dlx/ai80,1.94,1.00569287459115,2.76805697399177,0.336741683615092,CA1sp,0,6.56668983654628,3.19278516802655,0.323303817176194,fnkx8_200902_sess13
Pyramidal Cell,id2/dlx/ai80,2.22,5.84190231362468,0.965623103618328,0.765811327943551,CA1sp,0,14.7932471127754,3.01027888203248,0.324976621574303,fnkx8_200902_sess13
Narrow Interneuron,id2/dlx/ai80,1.94,0.504949251331524,8.04183656353613,0.375467203156987,CA1sp,0,-1.46896565156319,1.92216028989646,0.208986686182665,fnkx8_200902_sess13
Pyramidal Cell,id2/dlx/ai80,2.22,51.948565776459,0.224931261232692,0.52034779342037,CA1sp,0,9.254765151013,3.12759932079878,0.319682035082319,fnkx8_200902_sess13
Narrow Interneuron,id2/dlx/ai80,1.9,0.590959731258239,6.36579640179748,0.379463843975574,CA1sp,0,13.6891909509733,3.18794100294393,0.207521004670501,fnkx8_200902_sess13
Pyramidal Cell,id2/dlx/ai80,2.3,7.15629746835443,2.66350039886313,0.759446036316204,CA1sp,0,9.31331536755447,2.6102030033438,0.246389662659654,fnkx8_200902_sess13
Pyramidal Cell,id2/dlx/ai80,2.22,22.8318947801069,0.327451161943135,0.762823195294294,CA1sp,0,10.830067387384,2.81931519201018,0.309398965630132,fnkx8_200902_sess13
Pyramidal Cell,id2/dlx/ai80,2.26,32.2625592417062,0.442319309821962,0.53211615599755,CA1sp,0,6.03757449796887,3.18859634568623,0.241358342488662,fnkx8_200902_sess13
Narrow Interneuron,id2/dlx/ai80,1.94,0.579201602505862,9.88795208397679,0.309976877448972,CA1sp,0,6.60966388972161,1.46790872496804,0.183089619583931,fnkx8_200902_sess13
Pyramidal Cell,id2/dlx/ai80,2.22,11.3318531675548,0.480694259816729,0.742958222207379,CA1sp,0,13.7418344688679,2.7251302824285,0.272557434632535,fnkx8_200902_sess13
Narrow Interneuron,id2/dlx/ai80,1.86,0.671827172121497,2.76112030153226,0.325509435472855,CA1sp,0,4.75940988613058,3.34087940904006,0.19173792775078,fnkx8_200902_sess13
Pyramidal Cell,id2/dlx/ai80,2.26,3.60551402338066,3.89436403364411,0.755486914108138,CA1sp,0,4.69974454807196,2.53169817733776,0.186937009317238,fnkx8_200902_sess13
Pyramidal Cell,id2/dlx/ai80,2.22,11.4518329070759,0.345449232279982,0.733487735261363,CA1sp,0,13.9631612886329,3.0620573627742,0.159064449477222,fnkx8_200902_sess13
Pyramidal Cell,id2/dlx/ai80,2.22,6.74641623488774,1.54567998952346,0.719082821040153,CA1sp,0,-1.57292597407807,2.36717902575561,0.157540626910736,fnkx8_200902_sess13
Pyramidal Cell,id2/dlx/ai80,2.18,3.29571719918423,1.40870394923168,0.758082737760795,CA1sp,0,9.22026190358515,2.36110071958065,0.198786402014375,fnkx8_200902_sess13
Pyramidal Cell,id2/dlx/ai80,2.34,14.5529738418822,0.77089621604891,0.698013182437106,CA3,0,13.4758986925477,2.396001263796,0.293411746638366,fnkx8_200902_sess13
Pyramidal Cell,id2/dlx/ai80,2.26,7.31158416563389,2.18311595456837,0.752022576620738,CA1sp,0,0.0117015478738946,2.35888805106275,0.201306248693731,fnkx8_200902_sess13
Pyramidal Cell,id2/dlx/ai80,2.18,20.8412698412698,0.237359277821411,0.788994896640044,CA1sp,0,17.1214581800672,2.53040417722073,0.305848067286287,fnkx8_200902_sess13
Pyramidal Cell,id2/dlx/ai80,2.3,12.6623931623932,1.2668385776827,0.751144192434869,CA1sp,0,5.62397249588718,2.53160118755698,0.278213638617763,fnkx8_200902_sess13
Narrow Interneuron,id2/dlx/ai80,1.98,1.86391043970497,6.25296187689418,0.263560770169645,CA1sp,0,-5.05408450081954,1.28212059191711,0.422629324463256,fnkx8_200902_sess13
Pyramidal Cell,id2/dlx/ai80,2.18,3.38051292339586,1.11394920371711,0.76544655528241,CA1sp,0,8.14579574755693,3.03165477600408,0.238548244109969,fnkx8_200902_sess13
Narrow Interneuron,id2/dlx/ai80,2.06,1.2140404040404,3.76170403210768,0.340801659499477,CA1sp,0,-5.00540784953321,1.49202295516278,0.260655409297521,fnkx8_200902_sess13
Narrow Interneuron,id2/dlx/ai80,1.94,1.48921174384918,4.69721200856669,0.302891457738524,CA1sp,0,12.3520687814686,3.33890092386798,0.235725962548723,fnkx8_200902_sess13
Narrow Interneuron,id2/dlx/ai80,1.94,0.958669656203288,4.0143273636068,0.270703041270948,CA1sp,0,15.7715084083199,3.22797889888419,0.30899120833197,fnkx8_200902_sess13
Pyramidal Cell,id2/dlx/ai80,2.18,13.3986531986532,0.358028931885295,0.763973328519711,CA1sp,0,16.7885309313296,2.31771610494377,0.175065141406144,fnkx8_200902_sess13
Pyramidal Cell,id2/dlx/ai80,2.22,6.4993564993565,0.476241049839567,0.739177545030319,CA1sp,0,10.7401171308322,2.67189388298055,0.201677513526545,fnkx8_200902_sess13
Pyramidal Cell,id2/dlx/ai80,2.22,19.0787561755304,0.6037465589936,0.770492004337659,CA1sp,0,6.77922581719632,3.22370069260491,0.218911418178106,fnkx8_200902_sess13
Pyramidal Cell,id2/dlx/ai80,2.26,5.74680908235926,1.0761513310323,0.761356793400055,CA1sp,0,4.36215361620772,2.60533475214181,0.201612957066545,fnkx8_200902_sess13
Pyramidal Cell,id2/dlx/ai80,2.22,6.86926219658736,0.778855425900341,0.752326201361133,CA1sp,0,5.58361915061184,2.69478497238736,0.133496783949965,fnkx8_200902_sess13
Pyramidal Cell,id2/dlx/ai80,2.18,5.11981566820276,0.230025615558728,0.733965830131706,CA1sp,0,10.1722910452274,2.51341112391345,0.256922143971168,fnkx8_200902_sess13
Pyramidal Cell,id2/dlx/ai80,2.14,3.3102075197182,1.20023627374927,0.762023720593017,CA1sp,0,-1.46565003759369,3.03858727316391,0.10911573201547,fnkx8_200902_sess13
Narrow Interneuron,id2/dlx/ai80,1.7,0.333951612903226,3.25021260946424,0.343042028928041,CA1sp,0,0.410429055980613,1.18202763921333,0.430295133507839,fnkx8_200902_sess13
Pyramidal Cell,id2/dlx/ai80,2.26,8.27353046320413,1.17650392258023,0.769976283146527,CA1sp,0,9.90347237445169,2.45761171244283,0.235662837873622,fnkx8_200902_sess13
Pyramidal Cell,id2/dlx/ai80,2.3,6.89943074003795,0.663630454272975,0.59097418610189,CA1sp,0,16.4034762165429,2.25092517027596,0.249566282528263,fnkx8_200902_sess13
Pyramidal Cell,id2/dlx/ai80,2.18,3.74656290531777,0.6513222592478,0.729244075399848,CA1sp,0,12.8286017684149,2.52196508824013,0.247170755773812,fnkx8_200902_sess13
Pyramidal Cell,id2/dlx/ai80,2.22,3.59154252763095,1.24060201833074,0.724254048008944,CA1sp,0,1.94763182526687,2.88428056651022,0.18303211204785,fnkx8_200902_sess13
Pyramidal Cell,id2/dlx/ai80,2.22,5.64737563650607,1.1058208125175,0.575763051692393,CA1sp,0,14.4587801098354,2.46121035497703,0.260826329704569,fnkx8_200902_sess13
Pyramidal Cell,id2/dlx/ai80,2.22,7.84116809116809,0.832375757069979,0.7582422085469,CA1sp,0,9.23374715069383,2.6918182044994,0.19790392184686,fnkx8_200902_sess13
Pyramidal Cell,id2/dlx/ai80,2.22,13.8160377358491,0.829098382067208,0.742467065736658,CA1sp,0,12.6368657080654,2.64511845428327,0.271955499848922,fnkx8_200902_sess13
Pyramidal Cell,id2/dlx/ai80,2.22,5.94101761984974,2.26026564597826,0.610932457528735,CA1sp,0,-0.477785090870851,2.81124163868345,0.228338216842248,fnkx8_200902_sess13
Pyramidal Cell,id2/dlx/ai80,2.22,10.9548275006205,1.30040729479268,0.748185280088283,CA1sp,0,2.93378940811889,2.51023359627133,0.182771175578824,fnkx8_200902_sess13
Pyramidal Cell,id2/dlx/ai80,2.26,12.850683491062,0.537135533715069,0.763333255474449,CA1sp,0,10.5547186244777,2.95456977934354,0.275800130863932,fnkx8_200902_sess13
Pyramidal Cell,id2/dlx/ai80,2.18,5.88952502120441,0.541785530291755,0.770533706000296,CA1sp,0,8.57124454958869,2.41241206992791,0.146946136131821,fnkx8_200902_sess13
Narrow Interneuron,id2/dlx/ai80,2.06,1.30749585178048,4.38141053022195,0.202474490173369,CA1sp,0,4.43640302323411,2.91959657219199,0.222996283690683,fnkx8_200902_sess13
Pyramidal Cell,id2/dlx/ai80,2.26,8.25029565805035,1.15750071471239,0.742772000778163,CA1sp,0,7.63889861832189,2.68182530308334,0.127792350823908,fnkx8_200902_sess13
Pyramidal Cell,id2/dlx/ai80,2.22,4.72231485341115,1.22223244997089,0.760781907656286,CA1sp,0,9.24144630591782,2.39740841594434,0.0700618429019737,fnkx8_200902_sess13
Pyramidal Cell,id2/dlx/ai80,2.18,3.92971727377471,1.42293942945426,0.759716338121695,CA1sp,0,1.8037536356721,2.87228601394819,0.154054752220412,fnkx8_200902_sess13
Pyramidal Cell,id2/dlx/ai80,2.22,4.75879043600563,1.49766889952196,0.744298629378367,CA1sp,0,10.5150522679292,2.72930634916661,0.166068579738862,fnkx8_200902_sess13
Pyramidal Cell,id2/dlx/ai80,2.18,7.47062616882698,1.35191508812933,0.750911669345168,CA1sp,0,3.13857252947398,2.19292605688186,0.127872928959717,fnkx8_200902_sess13
Pyramidal Cell,id2/dlx/ai80,2.22,3.86639869844004,1.20194214128918,0.723572996746344,CA1sp,0,4.96180208843145,2.47461937190176,0.153468192270198,fnkx8_200902_sess13
Pyramidal Cell,id2/dlx/ai80,2.22,4.7923127899271,0.97621423079703,0.749730886526256,CA1sp,0,3.91591532576329,2.46961479535245,0.159051487356349,fnkx8_200902_sess13
Pyramidal Cell,id2/dlx/ai80,2.22,3.870584634221,1.55394994376403,0.701811651561231,CA1sp,0,5.17086322005641,2.26548997885097,0.148212216884005,fnkx8_200902_sess13
Narrow Interneuron,id2/dlx/ai80,1.86,0.637982810396604,2.35421475291104,0.397527110982331,CA1sp,0,3.62002075066957,2.13925438847099,0.297714547863679,fnkx8_200902_sess13
Pyramidal Cell,id2/dlx/ai80,2.22,11.6788741946422,0.519475480676378,0.77532381364705,CA1sp,0,13.9363505810509,2.40249108768217,0.182525345209597,fnkx8_200902_sess13
Narrow Interneuron,id2/dlx/ai80,2.02,1.25647580095433,1.45272147950594,0.288448582861104,CA1sp,0,-0.932059161081725,2.11741594607804,0.142669643108063,fnkx8_200902_sess13
Narrow Interneuron,id2/dlx/ai80,2.06,1.1070183827436,5.52654584748974,0.230555722615602,CA1sp,0,4.59680457176103,2.67141014748446,0.24262122757853,fnkx8_200902_sess13
Pyramidal Cell,id2/dlx/ai80,2.18,10.6821152703506,0.240180059465235,0.766975439388501,CA1sp,0,10.823227766667,2.71880527652156,0.256685568481443,fnkx8_200902_sess13
Pyramidal Cell,id2/dlx/ai80,2.22,2.77225048677847,1.2611925756556,0.76669434352914,CA1sp,0,12.3535430561428,3.21338930798432,0.198117667759966,fnkx8_200902_sess13
Pyramidal Cell,id2/dlx/ai80,2.22,3.65678022712091,2.14092741102845,0.742849120806223,CA1sp,0,7.42273053466115,2.34657324556845,0.170346734526248,fnkx8_200902_sess13
Pyramidal Cell,id2/dlx/ai80,2.14,9.35800438596491,0.282248235056778,0.682157965308794,CA1sp,0,14.6616020692453,2.12985137517331,0.275185587906708,fnkx8_200902_sess13
Pyramidal Cell,id2/dlx/ai80,2.26,7.85185185185185,1.43747834702539,0.760624443887018,CA1sp,0,12.3314196596986,2.48220763761391,0.292455616291892,fnkx8_200902_sess13
Pyramidal Cell,id2/dlx/ai80,2.18,2.62684239009327,1.79412177071052,0.771079706423753,CA1sp,0,-2.0591448654998,2.49939030192857,0.148306841076487,fnkx8_200902_sess13
Pyramidal Cell,id2/dlx/ai80,2.22,4.34173871277618,0.724411183407186,0.754334436807326,CA1sp,0,8.12117025686589,2.46490156127398,0.15319620083725,fnkx8_200902_sess13
Pyramidal Cell,id2/dlx/ai80,2.18,16.3017543859649,0.672748535006971,0.771377893700795,CA1sp,0,10.3505803374255,3.1717666379709,0.1772581113619,fnkx8_200902_sess13
Pyramidal Cell,id2/dlx/ai80,2.26,4.17035821711786,1.71152727709561,0.744430836861855,CA1sp,0,3.13254084697226,2.46777801024779,0.172917098317283,fnkx8_200902_sess13
Pyramidal Cell,id2/dlx/ai80,2.22,27.9885572139304,0.409908769993359,0.778431357383961,CA1sp,0,15.2116185229496,2.83765796841553,0.245073088775743,fnkx8_200902_sess13
Pyramidal Cell,id2/dlx/ai80,2.26,6.67293808794574,0.960002214095101,0.75343908966627,CA1sp,0,1.6131894130103,1.93585200039151,0.150380694560698,fnkx8_200902_sess13
Pyramidal Cell,id2/dlx/ai80,2.22,8.43734643734644,0.40671090127945,0.72483321747624,CA1sp,0,1.63426734179973,2.06460481071828,0.20008903700236,fnkx8_200902_sess13
Pyramidal Cell,id2/dlx/ai80,2.26,4.68889235083346,1.51067522347565,0.66714590283838,CA1sp,0,-0.227990806809956,2.78274847276645,0.14331648951659,fnkx8_200902_sess13
Pyramidal Cell,id2/dlx/ai80,2.22,7.79499936216354,0.998650006801262,0.761624639286221,CA1sp,0,9.77035326731687,2.36617136227725,0.15944770812659,fnkx8_200902_sess13
Pyramidal Cell,id2/dlx/ai80,2.18,4.32248342374924,0.406292837820041,0.773234627498623,CA1sp,0,16.2195990272714,2.70033254489207,0.275473189951645,fnkx8_200902_sess13
Narrow Interneuron,id2/dlx/ai80,2.02,3.49428399518652,0.634662119276642,0.396598406007782,CA1sp,0,22.3327822983075,2.68594799596745,0.322144346092173,fnkx8_200902_sess13
Narrow Interneuron,id2/dlx/ai80,2.06,1.2770848946598,13.6819442675504,0.319236040334758,CA1sp,0,4.35820003233193,1.55364927199159,0.27820700261825,fnkx8_200902_sess13
Narrow Interneuron,id2/dlx/ai80,2.18,4.432397547596,0.774120756576343,0.307484964122684,CA1sp,0,20.1072526726905,2.40929058781945,0.311541871416584,fnkx8_200902_sess13
Narrow Interneuron,id2/dlx/ai80,2.14,1.68872287442191,0.647038705100637,0.267439620682104,CA1sp,0,12.9534833369793,2.67868927023057,0.27273676857529,fnkx8_200902_sess13
Narrow Interneuron,id2/dlx/ai80,2.14,1.48571660774513,2.27529454793681,0.202647925230866,CA1so,0,4.70844657742196,1.58121514920894,0.225014811369809,fnkx8_200910_sess18
Pyramidal Cell,id2/dlx/ai80,2.18,4.11582685153872,1.60472393130429,0.715695114735397,CA1sp,0,-3.71236585636523,1.07617437072574,0.00954341686681945,fnkx8_200910_sess18
Pyramidal Cell,id2/dlx/ai80,2.26,6.90287769784173,1.10164931998827,0.755456682889572,CA1sp,0,7.57194116469171,2.3304105813057,0.116988877446604,fnkx8_200910_sess18
Narrow Interneuron,id2/dlx/ai80,2.02,0.613458171144061,21.7483693838166,0.289014823522836,DG,0,6.80741989735748,1.79159091115912,0.255529613160792,fnkx8_200910_sess18
Narrow Interneuron,id2/dlx/ai80,1.98,1.20176008780189,9.08359828771477,0.403933773587474,CA1sp,0,12.769779921451,2.80649163026785,0.163761309899786,fnkx8_200910_sess18
Narrow Interneuron,id2/dlx/ai80,1.98,1.45298429762723,9.37209687155077,0.259505659848324,CA1sp,0,12.9222796429512,2.8751109175286,0.118280195304826,fnkx8_200910_sess18
Pyramidal Cell,id2/dlx/ai80,2.18,5.60650806672136,0.698949719125673,0.774559343183729,CA1so,0,0.527229296363091,2.14336308404374,0.173401504610419,fnkx8_200910_sess18
Pyramidal Cell,id2/dlx/ai80,2.22,16.2560585276635,0.831676395698398,0.782325796824998,CA1sp,0,14.9255818575283,2.05462529988547,0.184487797895707,fnkx8_200910_sess18
Narrow Interneuron,id2/dlx/ai80,2.1,1.49272396543884,0.75222786950133,0.32029740659922,CA1sp,0,7.25037939938809,2.48488985457046,0.138202667734853,fnkx8_200910_sess18
Narrow Interneuron,id2/dlx/ai80,1.82,0.646316153580076,1.60015357436868,0.29026347478092,CA1so,0,-0.622898659885108,3.20682198213184,0.126864700456821,fnkx8_200910_sess18
Pyramidal Cell,id2/dlx/ai80,2.18,3.23126142595978,1.2779313089831,0.777698690224956,CA1sp,0,4.27970635045036,2.35472970132147,0.140636183578995,fnkx8_200910_sess18
Narrow Interneuron,id2/dlx/ai80,2.06,0.914659113226984,25.8409505741597,0.311384739521988,DG,0,11.2626976783686,2.17475572913553,0.154346291365167,fnkx8_200910_sess18
Pyramidal Cell,id2/dlx/ai80,2.18,24.3961352657005,0.579574062092017,0.639930500901167,CA1sp,0,10.3208572810559,2.05164692203928,0.122765822574598,fnkx8_200910_sess18
Pyramidal Cell,id2/dlx/ai80,1.98,0.958815906939804,10.7539937576428,0.534157595678143,CA1so,0,6.13627353910033,1.9574051647789,0.200144531475255,fnkx8_200910_sess18
Pyramidal Cell,id2/dlx/ai80,2.1,1.3775479616307,0.970272574202021,0.524566453595251,CA1so,0,8.57262783044079,1.89452263668902,0.197248481653351,fnkx8_200910_sess18
Pyramidal Cell,id2/dlx/ai80,2.18,2.42682394058541,1.02721278981911,0.533345566893491,CA1so,0,13.1696215120968,2.00627054297376,0.234293893469705,fnkx8_200910_sess18
Pyramidal Cell,id2/dlx/ai80,1.78,1.15111861544956,1.28144957863349,0.485785118881456,DG,0,-2.13047775092418,5.03765979290495,0.0590034368134626,fnkx8_200910_sess18
Pyramidal Cell,id2/dlx/ai80,2.18,2.12406720140469,1.63656794928461,0.708735506118108,CA1sp,0,1.55234083562405,2.37911436444046,0.117081223501974,fnkx8_200910_sess18
Pyramidal Cell,id2/dlx/ai80,2.18,4.5266106442577,0.639351321522523,0.770341411852384,CA1sp,0,7.32650832777142,2.41598427449719,0.149765255170547,fnkx8_200910_sess18
Pyramidal Cell,id2/dlx/ai80,2.18,6.07053051211285,0.943853412723772,0.764889058191594,CA1sp,0,5.87880444892557,2.93869421729077,0.091223720682134,fnkx8_200910_sess18
Pyramidal Cell,id2/dlx/ai80,2.18,10.375411377527,0.831894770175382,0.640915554442418,CA1so,0,1.67726228907656,2.15436349914756,0.110968202850915,fnkx8_200910_sess18
Pyramidal Cell,id2/dlx/ai80,2.22,20.672514619883,0.172254657155923,0.629426011187881,CA1sp,0,13.6376408781681,1.69487288076663,0.206757732907738,fnkx8_200910_sess18
Pyramidal Cell,id2/dlx/ai80,2.14,4.23950617283951,0.256520273955076,0.515007167822604,CA1sp,0,-1.13147543367229,2.12128152627671,0.223048196284098,fnkx8_200910_sess18
Pyramidal Cell,id2/dlx/ai80,2.22,1.68481123792801,1.09632229810562,0.746336747626538,CA1sp,0,6.24368430817478,1.84425733871903,0.120366851645174,fnkx8_200910_sess18
Pyramidal Cell,id2/dlx/ai80,2.18,6.87463007801991,0.367916251293256,0.781232274551283,CA1sp,0,7.2805012194009,2.23191122083216,0.156943342843407,fnkx8_200910_sess18
Pyramidal Cell,id2/dlx/ai80,2.22,15.1847079037801,0.267791937250082,0.766743278608015,CA1sp,0,12.6982225017016,1.92028655526878,0.129546538583218,fnkx8_200910_sess18
Pyramidal Cell,id2/dlx/ai80,2.22,39.1187584345479,0.311906218381901,0.753957314270419,CA1sp,0,11.5167389968295,2.36173517929216,0.169859260653866,fnkx8_200910_sess18
Pyramidal Cell,id2/dlx/ai80,2.22,33.4328703703704,0.101015603566132,0.760411068403493,CA1sp,0,8.81849975795156,0.9705594790411,0.186074744631826,fnkx8_200910_sess18
Pyramidal Cell,id2/dlx/ai80,2.18,4.30891801593421,0.635593363446988,0.752555721544876,CA1sp,0,7.18785681638975,2.12262605994342,0.129362181019893,fnkx8_200910_sess18
Pyramidal Cell,id2/dlx/ai80,2.18,27.6864035087719,0.25670059682583,0.758025677566732,CA1sp,0,13.4304145856876,1.41953961946534,0.168008458828526,fnkx8_200910_sess18
Pyramidal Cell,id2/dlx/ai80,2.22,48.7451737451737,0.222845976121802,0.726733076192933,CA1sp,0,6.12808913890854,2.8600354315743,0.178588432780543,fnkx8_200910_sess18
Pyramidal Cell,id2/dlx/ai80,2.18,9.36855158730159,0.730030329710766,0.754319952898023,CA1sp,0,10.0876275540903,2.11358867292364,0.149875651617147,fnkx8_200910_sess18
Narrow Interneuron,id2/dlx/ai80,2.18,1.51320689356543,3.87039705209341,0.318538699540667,CA1so,0,-0.897810198685124,1.48242510229298,0.211692271388117,fnkx8_200910_sess18
Narrow Interneuron,id2/dlx/ai80,2.06,0.976439698860112,9.26810247628599,0.254707742352796,CA1sp,0,4.09114812205833,2.31467362487053,0.17242410060569,fnkx8_200910_sess18
Pyramidal Cell,id2/dlx/ai80,2.18,7.80363414261719,0.423826818507222,0.641618090599748,CA1sp,0,12.3769746299308,1.62059366772814,0.224723905563755,fnkx8_200910_sess18
Pyramidal Cell,id2/dlx/ai80,2.22,14.6228956228956,0.17101701302691,0.742761148961536,CA1sp,0,8.12514318528558,2.88307365162709,0.182459473128744,fnkx8_200910_sess18
Pyramidal Cell,id2/dlx/ai80,2.34,9.56303797468354,0.958531399544617,0.699590482321361,DG,0,7.55743601751843,1.91587895453291,0.141283871650678,fnkx8_200910_sess18
Pyramidal Cell,id2/dlx/ai80,2.22,8.02269503546099,0.750526317462249,0.667694850012098,CA1sp,0,-1.58508201724843,0.112952773187177,0.0783818976306998,fnkx8_200910_sess18
Pyramidal Cell,id2/dlx/ai80,2.22,4.27259961383184,2.21987404655719,0.743212443774459,CA1sp,0,2.03316033955494,2.15369232258699,0.0798697635036059,fnkx8_200910_sess18
Pyramidal Cell,id2/dlx/ai80,2.22,56.1974358974359,0.181846847430731,0.647032639164508,CA1sp,0,7.01109582460976,1.72827790581592,0.191901015715554,fnkx8_200910_sess18
Pyramidal Cell,id2/dlx/ai80,2.22,18.6409395973154,0.199268397661522,0.767730470009909,CA1sp,0,8.95923609148777,3.0863172389861,0.106809950283023,fnkx8_200910_sess18
Pyramidal Cell,id2/dlx/ai80,2.1,2.36103896103896,0.776198492510361,0.650674960173712,CA1so,0,-2.8455913284486,3.25188585655513,0.0988455159539976,fnkx8_200910_sess18
Pyramidal Cell,id2/dlx/ai80,1.42,0.135460528367799,3.29917812381356,0.513804917883369,CA1sp,0,6.75272018092941,1.50547908810712,0.029368914690473,fnkx8_200910_sess18
Pyramidal Cell,id2/dlx/ai80,1.9,0.355798105798106,1.63683397072515,0.758560743797311,CA1sp,0,-4.06646560258708,3.7396117807294,0.161599544946049,fnkx8_200910_sess18
Pyramidal Cell,id2/dlx/ai80,2.22,10.1444703444703,1.05110781972993,0.749843659013546,CA1sp,0,6.70710680034752,2.04614898603381,0.144527991633143,fnkx8_200910_sess18
Pyramidal Cell,id2/dlx/ai80,2.22,8.75678853966218,0.933275391680997,0.771143113527819,CA1sp,0,6.32727465552304,2.47452545152294,0.103884048063342,fnkx8_200910_sess18
Narrow Interneuron,id2/dlx/ai80,2.1,1.38713847148166,0.945552651295672,0.278102829808686,CA1sp,0,9.34543351362256,1.99395568992563,0.167859648226406,fnkx8_200910_sess18
Pyramidal Cell,id2/dlx/ai80,2.18,2.74078574321588,0.943243550352635,0.689199232888304,CA1sp,0,5.66890510337101,3.89751092794752,0.140234028033491,fnkx8_200910_sess18
Pyramidal Cell,id2/dlx/ai80,2.18,3.859591658478,1.15426953476553,0.76619684774091,CA1sp,0,-0.506627664632173,2.46106653881981,0.0365115144324254,fnkx8_200910_sess18
Pyramidal Cell,id2/dlx/ai80,2.18,3.39925208974923,1.39920563684074,0.728172901995404,CA1sp,0,7.00658885661925,2.91017285113173,0.096136820709848,fnkx8_200910_sess18
Pyramidal Cell,id2/dlx/ai80,2.18,14.0240017945267,0.583497807698056,0.772417807672738,CA1sp,0,13.0417297063846,1.57677662345649,0.09752688554516,fnkx8_200910_sess18
Narrow Interneuron,id2/dlx/ai80,1.94,0.694535990031559,5.58542187642354,0.371663858559596,CA1sp,0,14.8155079975904,2.81359737298795,0.195653721021656,fnkx8_200910_sess18
Pyramidal Cell,id2/dlx/ai80,2.18,8.30042625745951,1.11640077860484,0.739767972344081,CA1sp,0,-2.45309007519105,1.18264680024957,0.0342679272971256,fnkx8_200910_sess18
