putativeCellType,geneticLine,acgPeak,troughtToPeak,brainRegion,lightResponse,rateDuringRipples,preferedThetaphase,thetaModulation,sessionName
Narrow Interneuron,id2/dlx/ai80,1.98,0.366666666666667,CA1sp,0,17.7544339006807,3.22639582398391,0.315341076893135,fnkx8_200909_sess17
Wide Interneuron,id2/dlx/ai80,2.02,0.516666666666667,CA1sp,0,10.9040266794508,2.25725469916391,0.246670129630998,fnkx8_200909_sess17
Pyramidal Cell,id2/dlx/ai80,2.18,0.783333333333333,CA1sp,0,0.405614560421297,3.13819840159046,0.133973076148751,fnkx8_200909_sess17
Narrow Interneuron,id2/dlx/ai80,2.06,0.316666666666667,CA1sp,0,-2.81124334761163,1.24321323526895,0.406304763713111,fnkx8_200909_sess17
Narrow Interneuron,id2/dlx/ai80,2.06,0.225,CA1sp,0,0.242728606752731,2.63547498542974,0.230777821279382,fnkx8_200909_sess17
Narrow Interneuron,id2/dlx/ai80,2.06,0.291666666666667,CA1sp,0,5.51043793554818,2.02747637802519,0.212737062274089,fnkx8_200909_sess17
Pyramidal Cell,id2/dlx/ai80,2.22,0.608333333333333,CA1sp,0,2.84803377612857,2.53098251088532,0.0891420504615098,fnkx8_200909_sess17
Narrow Interneuron,id2/dlx/ai80,1.98,0.35,CA1sp,0,20.1757762399018,3.12945832539302,0.228177013200646,fnkx8_200909_sess17
Pyramidal Cell,id2/dlx/ai80,2.18,0.733333333333333,CA1sp,0,1.43769798056199,2.11288709468936,0.178260253532754,fnkx8_200909_sess17
Pyramidal Cell,id2/dlx/ai80,2.18,0.6,CA1sp,0,-1.36844048992868,3.00850085676904,0.174924765113165,fnkx8_200909_sess17
Narrow Interneuron,id2/dlx/ai80,1.9,0.333333333333333,CA1sp,0,2.48578920082758,3.28870965233872,0.287303014551661,fnkx8_200909_sess17
Pyramidal Cell,id2/dlx/ai80,2.22,0.75,CA1sp,0,-2.45826948084917,2.79447604893484,0.13624855770221,fnkx8_200909_sess17
Narrow Interneuron,id2/dlx/ai80,1.98,0.275,CA1sp,0,14.5416578366651,3.38804754125991,0.236151925248831,fnkx8_200909_sess17
Narrow Interneuron,id2/dlx/ai80,1.98,0.366666666666667,CA1sp,0,3.89285853316448,2.12082649400696,0.185972485409535,fnkx8_200909_sess17
Narrow Interneuron,id2/dlx/ai80,1.98,0.283333333333333,CA1sp,0,19.1649483301217,3.23579824835113,0.343977841419302,fnkx8_200909_sess17
Pyramidal Cell,id2/dlx/ai80,2.22,0.616666666666667,CA1sp,0,13.6846747213689,2.3836490447379,0.168741312996195,fnkx8_200909_sess17
Narrow Interneuron,id2/dlx/ai80,1.86,0.291666666666667,CA1sp,0,1.82591200094496,3.39127348154722,0.184772857149966,fnkx8_200909_sess17
Pyramidal Cell,id2/dlx/ai80,2.3,0.675,CA1sp,0,3.8186302427239,2.54703964497443,0.0794880793138231,fnkx8_200909_sess17
Pyramidal Cell,id2/dlx/ai80,2.18,0.716666666666667,CA1sp,0,20.9972232325189,2.97109132078907,0.356149347513225,fnkx8_200909_sess17
Pyramidal Cell,id2/dlx/ai80,2.26,0.716666666666667,CA1sp,0,10.5796576456381,2.4807605157526,0.212076081670311,fnkx8_200909_sess17
Pyramidal Cell,id2/dlx/ai80,2.18,0.733333333333333,CA1sp,0,-0.386827449611445,2.56637836480152,0.155721623816094,fnkx8_200909_sess17
Pyramidal Cell,id2/dlx/ai80,2.22,0.658333333333333,CA1sp,0,-0.451101265675114,2.7494262476812,0.15768200754074,fnkx8_200909_sess17
Pyramidal Cell,id2/dlx/ai80,2.22,0.6,CA1sp,0,6.00989507018085,2.5302516668593,0.180022397202677,fnkx8_200909_sess17
Pyramidal Cell,id2/dlx/ai80,2.22,0.7,CA1sp,0,-3.12641107987355,2.62665158993454,0.0709638402537701,fnkx8_200909_sess17
Pyramidal Cell,id2/dlx/ai80,2.18,0.75,CA1sp,0,5.45219199806976,2.79168063948112,0.13771658300772,fnkx8_200909_sess17
Pyramidal Cell,id2/dlx/ai80,2.26,0.725,CA1sp,0,15.6259190598459,3.00931926053927,0.231531925924632,fnkx8_200909_sess17
Narrow Interneuron,id2/dlx/ai80,2.14,0.325,CA1sp,0,2.27525033199273,1.57474712994944,0.268877012525556,fnkx8_200909_sess17
Pyramidal Cell,id2/dlx/ai80,2.22,0.725,CA1sp,0,11.4838375383326,2.76323195808945,0.218299228077647,fnkx8_200909_sess17
Pyramidal Cell,id2/dlx/ai80,2.26,0.75,CA1sp,0,0.302915564298397,2.31345232834346,0.120753826456801,fnkx8_200909_sess17
Pyramidal Cell,id2/dlx/ai80,2.26,0.733333333333333,CA1sp,0,9.43114064518039,2.68954011292847,0.172744152557589,fnkx8_200909_sess17
Pyramidal Cell,id2/dlx/ai80,2.3,0.766666666666667,CA1sp,0,12.3435999763405,2.39318353664187,0.11470023096717,fnkx8_200909_sess17
Pyramidal Cell,id2/dlx/ai80,2.26,0.758333333333333,CA1sp,0,6.91678488996407,1.98787178686695,0.13023137936989,fnkx8_200909_sess17
Narrow Interneuron,id2/dlx/ai80,1.98,0.35,CA1sp,0,3.92435648881709,1.50546511864811,0.159800266112141,fnkx8_200909_sess17
Pyramidal Cell,id2/dlx/ai80,2.22,0.783333333333333,CA1sp,0,11.0894814300204,2.84862226762047,0.17861546642508,fnkx8_200909_sess17
Pyramidal Cell,id2/dlx/ai80,2.22,0.758333333333333,CA1sp,0,4.49647668575057,1.73342429140005,0.0883473638130203,fnkx8_200909_sess17
Narrow Interneuron,id2/dlx/ai80,2.02,0.316666666666667,CA1sp,0,5.87356099931758,1.5475482175795,0.267745623649753,fnkx8_200909_sess17
Narrow Interneuron,id2/dlx/ai80,1.86,0.391666666666667,CA3,0,1.29837725574436,1.55676656386633,0.350916013112549,fnkx8_200909_sess17
Pyramidal Cell,id2/dlx/ai80,2.26,0.758333333333333,CA1sp,0,18.1402924472225,2.73450529097616,0.250228590556756,fnkx8_200909_sess17
Pyramidal Cell,id2/dlx/ai80,2.22,0.725,CA1sp,0,10.3469191791316,2.849439815564,0.0872318051880665,fnkx8_200909_sess17
Pyramidal Cell,id2/dlx/ai80,2.22,0.725,CA1sp,0,10.6818016880991,2.46520337403236,0.119367336367052,fnkx8_200909_sess17
Pyramidal Cell,id2/dlx/ai80,2.18,0.75,CA1sp,0,8.19960541967217,3.34304331208356,0.177754170836536,fnkx8_200909_sess17
Pyramidal Cell,id2/dlx/ai80,2.22,0.775,CA1sp,0,2.60820309791515,2.63281794539422,0.0880314006628171,fnkx8_200909_sess17
Pyramidal Cell,id2/dlx/ai80,2.22,0.741666666666667,CA1sp,0,-1.47320732657183,2.71591537713345,0.145304363694584,fnkx8_200909_sess17
Pyramidal Cell,id2/dlx/ai80,2.3,0.766666666666667,CA1sp,0,0.872937950678139,2.63909105651907,0.212245942249058,fnkx8_200909_sess17
Narrow Interneuron,id2/dlx/ai80,1.98,0.341666666666667,CA3,0,3.72033006429514,1.75124040503954,0.269919705925998,fnkx8_200909_sess17
Pyramidal Cell,id2/dlx/ai80,2.18,0.775,CA1sp,0,14.0236797240059,2.91062511504364,0.21061106549494,fnkx8_200909_sess17
Pyramidal Cell,id2/dlx/ai80,2.22,0.741666666666667,CA1sp,0,14.213752587192,2.56617876902155,0.167916148247644,fnkx8_200909_sess17
Pyramidal Cell,pv/ai32,2.3,0.716666666666667,CA1sr,0,9.28040402097696,1.56574900593342,0.145552594043179,fpv4_210309_sess2
Pyramidal Cell,pv/ai32,2.34,0.633333333333333,CA1sr,0,-0.276354040398942,1.67914214707095,0.0860004532339285,fpv4_210309_sess2
Pyramidal Cell,pv/ai32,2.34,0.7,CA3,0,6.0059407089481,1.72080776201754,0.148671330513229,fpv4_210309_sess2
Pyramidal Cell,pv/ai32,2.18,0.675,CA3,0,13.3753589183701,1.64223490606652,0.142610683865276,fpv4_210309_sess2
Narrow Interneuron,pv/ai32,1.58,0.408333333333333,CA1sr,0,-10.1219545020081,4.94501359180664,0.0176096433546959,fpv4_210309_sess2
Narrow Interneuron,pv/ai32,1.94,0.3,CA1sp,0,7.16422923767369,1.85225281334808,0.185028733817948,fpv4_210309_sess2
Pyramidal Cell,pv/ai32,2.3,0.683333333333333,CA1sr,0,6.1170416429621,1.88162983345166,0.0947388681542598,fpv4_210309_sess2
Pyramidal Cell,pv/ai32,2.26,0.658333333333333,CA1sp,0,6.32168154911588,2.39069192679668,0.127907411697636,fpv4_210309_sess2
Pyramidal Cell,pv/ai32,2.26,0.741666666666667,CA1sp,0,11.1697914591001,2.32520133234486,0.129629026831518,fpv4_210309_sess2
Narrow Interneuron,pv/ai32,2.06,0.241666666666667,CA1sp,0,19.2532898478845,1.98691541573768,0.203882598273039,fpv4_210309_sess2
Narrow Interneuron,pv/ai32,2.06,0.358333333333333,CA3,1,18.2987592131614,2.08056083705805,0.216402339075336,fpv4_210309_sess2
Pyramidal Cell,pv/ai32,2.26,0.683333333333333,CA1sp,0,15.2792205810381,2.57931419988165,0.192995402878726,fpv4_210309_sess2
Pyramidal Cell,pv/ai32,2.26,0.733333333333333,CA1sp,0,13.5744426741954,2.17737742126195,0.163324989348048,fpv4_210309_sess2
Narrow Interneuron,pv/ai32,1.98,0.283333333333333,CA1sp,0,13.7488598130163,2.12846124763353,0.203265220914178,fpv4_210309_sess2
Pyramidal Cell,pv/ai32,2.34,0.591666666666667,CA1sr,0,4.76146292543487,1.85576097841665,0.0928476527000496,fpv4_210309_sess2
Pyramidal Cell,pv/ai32,2.26,0.741666666666667,CA1sp,0,7.51404720172786,2.68818834756984,0.139904956589103,fpv4_210309_sess2
Narrow Interneuron,pv/ai32,1.98,0.25,CA1sp,0,-0.909138561663478,1.54562546998827,0.229314343614316,fpv4_210309_sess2
Narrow Interneuron,pv/ai32,1.98,0.4,CA1sp,1,24.3922107262936,2.82923456529614,0.320965832077969,fpv4_210309_sess2
Pyramidal Cell,pv/ai32,2.22,0.733333333333333,CA1sp,0,15.9851202517914,2.62598928205099,0.23232033813294,fpv4_210309_sess2
Pyramidal Cell,pv/ai32,2.18,0.708333333333333,CA1so,0,2.21983153930758,6.01648517404928,0.0134792450839848,fpv4_210309_sess2
Wide Interneuron,pv/ai32,1.74,0.608333333333333,PTLp,0,-1.75053347693239,5.44511614359722,0.0453199452533968,fpv4_210309_sess2
Pyramidal Cell,pv/ai32,1.9,0.733333333333333,CA1sp,0,1.65809974860026,5.34615720430221,0.0358435053837545,fpv4_210309_sess2
Pyramidal Cell,pv/ai32,2.06,0.691666666666667,CA1sp,0,1.54555928424115,5.8835005502564,0.0166681449910141,fpv4_210309_sess2
Pyramidal Cell,pv/ai32,1.82,0.75,CA1so,0,1.75522688248449,4.48657359920548,0.00361595405765149,fpv4_210309_sess2
Pyramidal Cell,pv/ai32,2.14,0.75,CA1so,0,2.50475837336058,2.19637629589493,0.0186377303076539,fpv4_210309_sess2
Pyramidal Cell,pv/ai32,2.02,0.625,CA1sp,0,1.98210847090781,6.04058490042418,0.027963049735282,fpv4_210309_sess2
Narrow Interneuron,pv/ai32,1.94,0.366666666666667,PTLp,0,-3.32080435804646,4.94052495562989,0.0908628416706415,fpv4_210309_sess2
Pyramidal Cell,pv/ai32,2.1,0.65,CA1sp,0,2.03583576406091,3.30147664629143,0.0297697379818061,fpv4_210309_sess2
Pyramidal Cell,pv/ai32,2.26,0.683333333333333,CA1sp,0,13.4637525292672,2.2051130944165,0.12335797548837,fpv4_210309_sess2
Pyramidal Cell,pv/ai32,2.34,0.716666666666667,CA1sr,0,-3.16525119668407,2.79640312793523,0.103870355530905,fpv4_210309_sess2
Narrow Interneuron,pv/ai32,1.74,0.358333333333333,CA1sp,0,20.1809570517218,3.24148291100843,0.192805493253733,fpv4_210309_sess2
Pyramidal Cell,pv/ai32,1.7,0.425,CA1sr,0,1.30069221688533,1.15925578875583,0.142118477926434,fpv4_210309_sess2
Pyramidal Cell,pv/ai32,1.74,0.75,CA1sp,0,1.28091389048074,1.09905547361601,0.00967578180057466,fpv4_210309_sess2
Pyramidal Cell,pv/ai32,2.3,0.75,CA1sp,0,10.3818039392974,2.45100019993676,0.156760267252117,fpv4_210309_sess2
Pyramidal Cell,pv/ai32,2.38,0.375,CA1sp,0,0.142673504909005,2.1504516814715,0.106593658665459,fpv4_210309_sess2
Narrow Interneuron,pv/ai32,1.98,0.325,CA3,1,-2.88239460523745,0.57049117653251,0.334002682100205,fpv4_210309_sess2
Pyramidal Cell,pv/ai32,2.26,0.608333333333333,CA1sp,0,2.96891491029895,2.70997626849978,0.12830863891241,fpv4_210309_sess2
Pyramidal Cell,pv/ai32,1.9,0.775,CA1sp,0,1.07349349625449,5.50550787085333,0.00570376629252981,fpv4_210309_sess2
Narrow Interneuron,pv/ai32,2.14,0.233333333333333,CA1sp,1,0.486866504822738,1.51753198350754,0.166519383230231,fpv4_210309_sess2
Pyramidal Cell,pv/ai32,2.34,0.716666666666667,CA1sr,0,-3.44213528983796,2.44954268429296,0.0907473792640262,fpv4_210309_sess2
Pyramidal Cell,pv/ai32,1.98,0.758333333333333,CA1so,0,2.81151499005849,1.99100693124739,0.0316659757483721,fpv4_210309_sess2
Pyramidal Cell,pv/ai32,2.22,0.758333333333333,CA1sp,0,11.2901833494784,3.10423284436776,0.0929928772103385,fpv4_210309_sess2
Pyramidal Cell,pv/ai32,2.06,0.75,CA1so,0,0.257961205208817,3.20612103355834,0.0250571166498903,fpv4_210309_sess2
Pyramidal Cell,pv/ai32,2.22,0.716666666666667,CA1sp,0,15.642920772491,2.57639064202213,0.170371475335811,fpv4_210309_sess2
Pyramidal Cell,pv/ai32,2.26,0.741666666666667,CA1sp,0,12.4837096359325,2.48233028925447,0.18506846217209,fpv4_210309_sess2
Wide Interneuron,pv/ai32,0.98,0.716666666666667,CA1sp,0,2.89624465745793,0.684053000201561,0.0112357924019891,fpv4_210309_sess2
Pyramidal Cell,pv/ai32,2.22,0.725,CA1sp,0,6.82043144714254,2.4850348260764,0.0983900269264452,fpv4_210309_sess2
Wide Interneuron,pv/ai32,1.58,0.691666666666667,CA1so,0,0.250609011459961,3.95348179309618,0.0175867117790794,fpv4_210309_sess2
Pyramidal Cell,pv/ai32,2.26,0.716666666666667,CA1sp,0,10.2699595191039,2.4250343864982,0.139859555961284,fpv4_210309_sess2
Pyramidal Cell,pv/ai32,2.22,0.633333333333333,CA1sp,0,2.87679800784906,4.12692507643264,0.0172752934297182,fpv4_210309_sess2
Pyramidal Cell,pv/ai32,2.18,0.758333333333333,CA1sp,0,14.9496105078141,2.53305131499564,0.141149835072532,fpv4_210309_sess2
Pyramidal Cell,pv/ai32,1.5,0.633333333333333,CA1sr,0,2.26509793560374,2.25211552521733,0.0630257442546952,fpv4_210309_sess2
Pyramidal Cell,pv/ai32,2.22,0.741666666666667,,0,12.4108548025122,2.75774528268015,0.141860021727816,fpv4_210309_sess2
Pyramidal Cell,pv/ai32,2.1,0.741666666666667,CA1so,0,0.536536073716438,3.4649060160592,0.0186766271886712,fpv4_210309_sess2
Pyramidal Cell,pv/ai32,2.02,0.733333333333333,CA1sp,0,2.95672906111518,4.92187002213893,0.0334268944628057,fpv4_210309_sess2
Pyramidal Cell,pv/ai32,2.06,0.675,CA1so,0,1.76189874022042,0.138720939557045,0.0151259072119355,fpv4_210309_sess2
Pyramidal Cell,pv/ai32,1.9,0.758333333333333,CA1sp,0,1.17740511120007,1.6732214033264,0.0375974997841421,fpv4_210309_sess2
Pyramidal Cell,pv/ai32,1.98,0.766666666666667,CA1so,0,1.74836440731567,1.77842200636888,0.0226728987580197,fpv4_210309_sess2
Pyramidal Cell,pv/ai32,1.74,0.408333333333333,CA1sr,0,-10.6063303198646,6.24003082403506,0.232952236857399,fpv4_210309_sess2
Narrow Interneuron,id2/nkx2.1/ai80,1.74,0.366666666666667,CA1sp,0,21.9492526749475,3.15376227822749,0.328777441738847,fnkx11_201016_sess2
Narrow Interneuron,id2/nkx2.1/ai80,2.1,0.341666666666667,CA3,0,10.7582870727984,2.3972778813134,0.177193493684657,fnkx11_201016_sess2
Narrow Interneuron,id2/nkx2.1/ai80,1.98,0.291666666666667,CA1sp,0,18.3636842879803,2.66484988847144,0.286200360972812,fnkx11_201016_sess2
Pyramidal Cell,id2/nkx2.1/ai80,2.38,0.758333333333333,CA1sp,0,8.80007537240861,2.24888308999067,0.219195264526095,fnkx11_201016_sess2
Pyramidal Cell,id2/nkx2.1/ai80,1.14,0.741666666666667,PTLp,0,0.149491039872541,3.90370203042859,0.0355506304897793,fnkx11_201016_sess2
Pyramidal Cell,id2/nkx2.1/ai80,2.34,0.658333333333333,CA1sp,0,6.32247643539914,3.08093010244189,0.200376807574919,fnkx11_201016_sess2
Pyramidal Cell,id2/nkx2.1/ai80,2.26,0.733333333333333,CA1sp,0,27.3768662756096,3.43736148728143,0.446567690845921,fnkx11_201016_sess2
Narrow Interneuron,id2/nkx2.1/ai80,2.06,0.275,CA1so,0,35.5530161853955,2.72584296833304,0.309044654978873,fnkx11_201016_sess2
Narrow Interneuron,id2/nkx2.1/ai80,1.62,0.358333333333333,CA1sp,0,1.235333328392,2.81689735705128,0.124809515314772,fnkx11_201016_sess2
Wide Interneuron,id2/nkx2.1/ai80,1.54,0.558333333333333,CA1sp,0,-7.31059569498058,5.94172698858585,0.436237130506378,fnkx11_201016_sess2
Wide Interneuron,id2/nkx2.1/ai80,1.46,0.633333333333333,PTLp,0,3.03386540214782,5.13814731946542,0.0357121615093771,fnkx11_201016_sess2
Pyramidal Cell,id2/nkx2.1/ai80,2.34,0.775,CA1sp,0,25.3882880363715,2.9352939774403,0.284722265699749,fnkx11_201016_sess2
Pyramidal Cell,id2/nkx2.1/ai80,2.26,0.741666666666667,CA3,0,17.7334104063049,3.25571492323192,0.259273316055426,fnkx11_201016_sess2
Narrow Interneuron,id2/nkx2.1/ai80,2.06,0.283333333333333,CA1sp,0,22.9780250033801,3.12630867825792,0.291513405507854,fnkx11_201016_sess2
Wide Interneuron,id2/nkx2.1/ai80,1.62,0.741666666666667,PTLp,0,-0.59239206289222,4.28855243377318,0.0286203356741777,fnkx11_201016_sess2
Pyramidal Cell,id2/nkx2.1/ai80,2.26,0.716666666666667,CA1sp,0,9.38805388190651,3.41208298887541,0.210402935583286,fnkx11_201016_sess2
Narrow Interneuron,id2/nkx2.1/ai80,2.42,0.358333333333333,CA1so,0,21.9616951412894,3.59282632202792,0.594271045565204,fnkx11_201016_sess2
Pyramidal Cell,id2/nkx2.1/ai80,1.34,0.633333333333333,PTLp,0,0.335779255569932,0.0173832614682036,0.036476139640396,fnkx11_201016_sess2
Pyramidal Cell,id2/nkx2.1/ai80,2.22,0.591666666666667,CA1sp,0,4.27397334222968,2.50123441380726,0.173045184490227,fnkx11_201016_sess2
Narrow Interneuron,id2/nkx2.1/ai80,1.54,0.358333333333333,CA1sp,0,1.11489692390126,3.05023571761871,0.261715900524677,fnkx11_201016_sess2
Pyramidal Cell,id2/nkx2.1/ai80,2.26,0.7,CA1sp,0,11.2503620477357,2.78853180319201,0.236050757434999,fnkx11_201016_sess2
Narrow Interneuron,id2/nkx2.1/ai80,1.42,0.283333333333333,PTLp,0,-0.726683350297057,1.89664483900447,0.116114066476607,fnkx11_201016_sess2
Wide Interneuron,id2/nkx2.1/ai80,1.22,0.658333333333333,PTLp,0,-0.142715027143241,1.11922789002159,0.00994896132352376,fnkx11_201016_sess2
Narrow Interneuron,id2/nkx2.1/ai80,2.18,0.325,CA1sp,0,39.9125197709427,3.18876659740573,0.514510528511792,fnkx11_201016_sess2
Pyramidal Cell,id2/nkx2.1/ai80,2.1,0.625,CA3,0,0.339764422178195,1.59797503826555,0.300414787054564,fnkx11_201016_sess2
Narrow Interneuron,id2/nkx2.1/ai80,1.58,0.366666666666667,CA1so,0,3.50169284814507,2.70041878505722,0.12935782240982,fnkx11_201016_sess2
Pyramidal Cell,id2/nkx2.1/ai80,2.26,0.625,CA1sp,0,6.81410464288567,2.83671998337321,0.231659630459499,fnkx11_201016_sess2
Wide Interneuron,id2/nkx2.1/ai80,1.46,0.55,CA1sp,0,12.7076140778114,2.58418018077119,0.172671482708067,fnkx11_201016_sess2
Pyramidal Cell,id2/nkx2.1/ai80,2.26,0.733333333333333,CA1sp,0,6.88548401410415,3.6285922184459,0.388390460621007,fnkx11_201016_sess2
Pyramidal Cell,id2/nkx2.1/ai80,2.22,0.633333333333333,CA1sp,0,17.0706650919369,3.19320760475176,0.377938161602172,fnkx11_201016_sess2
Pyramidal Cell,id2/nkx2.1/ai80,2.3,0.658333333333333,CA1sp,0,4.26767240009348,3.10530187154477,0.238278321825575,fnkx11_201016_sess2
Narrow Interneuron,id2/nkx2.1/ai80,1.66,0.341666666666667,PTLp,0,-0.333280177851649,6.24328993428872,0.0300799146034099,fnkx11_201016_sess2
Narrow Interneuron,id2/nkx2.1/ai80,1.74,0.225,PTLp,0,2.60487640127041,2.92807380893596,0.0347566983357878,fnkx11_201016_sess2
Pyramidal Cell,id2/nkx2.1/ai80,2.3,0.466666666666667,CA1sp,0,10.6985505711459,3.04340069078916,0.30895321044083,fnkx11_201016_sess2
Pyramidal Cell,id2/nkx2.1/ai80,2.26,0.633333333333333,CA1sp,0,4.07045789205347,3.25772299732313,0.206729848831302,fnkx11_201016_sess2
Pyramidal Cell,id2/nkx2.1/ai80,2.34,0.75,CA1sp,0,10.2687239960785,2.9127824602839,0.179622090858011,fnkx11_201016_sess2
Narrow Interneuron,id2/nkx2.1/ai80,2.1,0.266666666666667,CA3,0,1.88652299510008,1.30626368954164,0.575638628999895,fnkx11_201016_sess2
Pyramidal Cell,id2/nkx2.1/ai80,2.14,0.683333333333333,CA1sp,0,9.32060325601425,3.19942350193524,0.27569701804013,fnkx11_201016_sess2
Pyramidal Cell,id2/nkx2.1/ai80,2.3,0.691666666666667,CA1sp,0,4.20185006856058,3.12086044755154,0.131049367861997,fnkx11_201016_sess2
Pyramidal Cell,id2/nkx2.1/ai80,2.26,0.716666666666667,CA1sp,0,11.7865746485821,3.36082660408437,0.325671989689158,fnkx11_201016_sess2
Pyramidal Cell,id2/nkx2.1/ai80,2.26,0.758333333333333,CA1sp,0,6.56902236509594,3.13357019241027,0.222200935540244,fnkx11_201016_sess2
Narrow Interneuron,id2/nkx2.1/ai80,1.74,0.308333333333333,CA1sp,0,24.9720070921257,2.8230132352119,0.357270674707157,fnkx11_201016_sess2
Narrow Interneuron,id2/nkx2.1/ai80,2.22,0.283333333333333,CA3,0,-1.05087732801381,1.54903934327712,0.632212149172129,fnkx11_201019_sess3
Narrow Interneuron,id2/nkx2.1/ai80,2.06,0.325,CA1sp,0,40.4211286737269,2.69454113427301,0.344737495959114,fnkx11_201019_sess3
Narrow Interneuron,id2/nkx2.1/ai80,1.78,0.391666666666667,CA1sp,0,25.9562515701764,3.09510751328785,0.364118533564374,fnkx11_201019_sess3
Wide Interneuron,id2/nkx2.1/ai80,1.54,0.558333333333333,CA1sp,0,-8.16551957043055,5.91349557782141,0.389676815848349,fnkx11_201019_sess3
Pyramidal Cell,id2/nkx2.1/ai80,1.14,0.75,PTLp,0,0.839753871435352,3.37270505670283,0.0187402641658475,fnkx11_201019_sess3
Narrow Interneuron,id2/nkx2.1/ai80,1.5,0.216666666666667,PTLp,0,3.52295664058402,4.25473919770114,0.0097252185949806,fnkx11_201019_sess3
Pyramidal Cell,id2/nkx2.1/ai80,1.06,0.75,PTLp,0,-0.397616871451285,0.136297438898153,0.0255692161655968,fnkx11_201019_sess3
Narrow Interneuron,id2/nkx2.1/ai80,2.42,0.358333333333333,CA1so,0,25.5091195938079,3.30541492289816,0.505898214928684,fnkx11_201019_sess3
Narrow Interneuron,id2/nkx2.1/ai80,1.5,0.208333333333333,PTLp,0,0.211580973273724,5.49134260723405,0.0332145144046052,fnkx11_201019_sess3
Narrow Interneuron,id2/nkx2.1/ai80,1.42,0.233333333333333,PTLp,0,4.29281474955807,5.12496165416504,0.0341781554672173,fnkx11_201019_sess3
Narrow Interneuron,id2/nkx2.1/ai80,2.1,0.35,CA1sp,0,32.0396802195183,2.8392892801288,0.398132328793119,fnkx11_201019_sess3
Narrow Interneuron,id2/nkx2.1/ai80,1.58,0.266666666666667,PTLp,0,0.0440985252931444,5.44083901762898,0.0253807310513663,fnkx11_201019_sess3
Pyramidal Cell,id2/nkx2.1/ai80,1.18,0.641666666666667,PTLp,0,-0.191711806937468,0.54486837208492,0.0117024283192385,fnkx11_201019_sess3
Pyramidal Cell,id2/nkx2.1/ai80,2.34,0.758333333333333,CA1sp,0,11.4629447387062,2.79172443589029,0.260748372878265,fnkx11_201019_sess3
Pyramidal Cell,id2/nkx2.1/ai80,2.26,0.691666666666667,CA1sp,0,7.68511325405374,3.40439675115683,0.220246367504335,fnkx11_201019_sess3
Pyramidal Cell,id2/nkx2.1/ai80,2.38,0.675,CA3,0,13.127938046873,3.10457735522883,0.311473120235521,fnkx11_201019_sess3
Pyramidal Cell,id2/nkx2.1/ai80,1.78,0.725,PTLp,0,2.62357013063715,5.82045211527142,0.0250422514146571,fnkx11_201019_sess3
Pyramidal Cell,id2/nkx2.1/ai80,2.22,0.65,CA1sp,0,12.0799322837368,3.25471556130249,0.376545993138195,fnkx11_201019_sess3
Wide Interneuron,id2/nkx2.1/ai80,0.94,0.55,CA1sp,0,8.91609857484375,2.52764384911761,0.2046151452642,fnkx11_201019_sess3
Pyramidal Cell,id2/nkx2.1/ai80,2.26,0.666666666666667,CA3,0,26.8949287293725,3.48230119732023,0.396376139580044,fnkx11_201019_sess3
Pyramidal Cell,id2/nkx2.1/ai80,2.34,0.675,CA1sp,0,9.01402887373445,2.96942659067938,0.205088124465799,fnkx11_201019_sess3
Pyramidal Cell,id2/nkx2.1/ai80,1.82,0.758333333333333,PTLp,0,1.03129295342189,1.5863437530762,0.00479775052335052,fnkx11_201019_sess3
Narrow Interneuron,id2/nkx2.1/ai80,1.58,0.35,CA1so,0,19.7974826689955,3.20090535293427,0.412877633610417,fnkx11_201019_sess3
Narrow Interneuron,id2/nkx2.1/ai80,2.14,0.3,CA1so,0,35.3888438567449,2.67738453340587,0.383582888534918,fnkx11_201022_sess6
Narrow Interneuron,id2/nkx2.1/ai80,2.14,0.258333333333333,CA1sp,0,32.8932403161373,2.83823533461621,0.359273948230269,fnkx11_201022_sess6
Narrow Interneuron,id2/nkx2.1/ai80,2.42,0.283333333333333,CA1so,0,31.9987363003841,3.05308819782871,0.601555063339387,fnkx11_201022_sess6
Wide Interneuron,id2/nkx2.1/ai80,1.5,0.625,CA1so,0,-5.95046301158578,5.92352241963517,0.326936722166944,fnkx11_201022_sess6
Narrow Interneuron,id2/nkx2.1/ai80,1.78,0.4,CA1so,0,17.1384457679785,3.11669954135807,0.360184963648594,fnkx11_201022_sess6
Pyramidal Cell,id2/nkx2.1/ai80,2.3,0.758333333333333,CA1sp,0,10.0753339839346,2.27405177567056,0.288860176799029,fnkx11_201022_sess6
Pyramidal Cell,id2/nkx2.1/ai80,2.34,0.675,CA1sp,0,5.56005472751309,2.56099672089008,0.229205815054057,fnkx11_201022_sess6
Pyramidal Cell,id2/nkx2.1/ai80,2.26,0.616666666666667,CA1sp,0,11.5611802639951,3.15633316672813,0.338405176154008,fnkx11_201022_sess6
Narrow Interneuron,id2/nkx2.1/ai80,2.1,0.416666666666667,CA1sp,0,-2.54941004626892,1.83876896630849,0.218356338916941,fnkx11_201022_sess6
Narrow Interneuron,id2/nkx2.1/ai80,1.78,0.383333333333333,CA3,0,13.2573908689246,2.66647346439876,0.397682016026675,fnkx11_201022_sess6
Narrow Interneuron,id2/nkx2.1/ai80,2.14,0.4,CA3,0,2.24289128730681,1.54334879357315,0.538557058264934,fnkx11_201022_sess6
